CN101596200A	A	57	78	cycloartenyl ferulate	TRIVIAL
CN101596200A	T	27	48	cycloartenyl ferulate	TRIVIAL
CN101596202A	A	126	140	tanshinone IIA	TRIVIAL
CN101596202A	A	225	239	tanshinone IIA	TRIVIAL
CN101596202A	A	43	57	tanshinone IIA	TRIVIAL
CN101596202A	T	15	29	tanshinone IIA	TRIVIAL
CN101596245A	A	142	155	white vinegar	TRIVIAL
CN101601647B	A	115	143	riboflavine sodium phosphate	SYSTEMATIC
CN101601647B	A	1167	1195	riboflavine sodium phosphate	SYSTEMATIC
CN101601647B	A	176	204	riboflavine sodium phosphate	SYSTEMATIC
CN101601647B	A	206	217	citric acid	TRIVIAL
CN101601647B	A	219	235	sodium hydroxide	SYSTEMATIC
CN101601647B	A	240	255	sodium chloride	SYSTEMATIC
CN101601647B	A	26	54	riboflavine sodium phosphate	SYSTEMATIC
CN101601647B	A	294	322	riboflavine sodium phosphate	SYSTEMATIC
CN101601647B	A	333	344	citric acid	TRIVIAL
CN101601647B	A	358	374	sodium hydroxide	SYSTEMATIC
CN101601647B	A	395	410	sodium chloride	SYSTEMATIC
CN101601647B	A	507	518	citric acid	TRIVIAL
CN101601647B	A	583	599	sodium hydroxide	SYSTEMATIC
CN101601647B	A	608	623	sodium chloride	SYSTEMATIC
CN101601647B	A	653	668	sodium chloride	SYSTEMATIC
CN101601647B	A	723	729	carbon	SYSTEMATIC
CN101601647B	A	738	766	riboflavine sodium phosphate	SYSTEMATIC
CN101601647B	A	793	821	riboflavine sodium phosphate	SYSTEMATIC
CN101601647B	A	978	986	nitrogen	SYSTEMATIC
CN101601647B	T	0	28	Riboflavine sodium phosphate	SYSTEMATIC
CN101601680A	A	168	184	acrylic aldehyde	TRIVIAL
CN101601680A	A	186	197	crylic acid	TRIVIAL
CN101601680A	A	203	221	alkyl alkenyl acid	FAMILY
CN101601680A	A	225	240	polyprotic acid	TRIVIAL
CN101601681A	A	106	115	berberine	TRIVIAL
CN101601681A	A	117	126	vitamin B	FAMILY
CN101601681A	A	136	145	vitamin C	TRIVIAL
CN101601681A	A	147	156	vitamin D	FAMILY
CN101601681A	A	158	167	vitamin E	FAMILY
CN101601681A	A	191	198	calcium	SYSTEMATIC
CN101601681A	A	200	209	potassium	SYSTEMATIC
CN101601681A	A	214	223	magnesium	SYSTEMATIC
CN101601681A	A	251	255	zinc	SYSTEMATIC
CN101601681A	A	257	265	selenium	SYSTEMATIC
CN101601681A	A	267	271	iron	SYSTEMATIC
CN101601681A	A	273	281	chromium	SYSTEMATIC
CN101601681A	A	283	289	copper	SYSTEMATIC
CN101601681A	A	291	301	molybdenum	SYSTEMATIC
CN101601681A	A	303	309	iodine	SYSTEMATIC
CN101601681A	A	314	323	manganese	SYSTEMATIC
CN101601681A	A	454	459	sugar	FAMILY
CN101601681A	A	67	72	sugar	FAMILY
CN101601681A	T	41	46	sugar	FAMILY
CN101602737A	A	201	224	2,3-dichloroquinoxaline	FAMILY
CN101602737A	A	254	279	benzenesulfonyl hydrazide	FAMILY
CN101602737A	A	26	78	N-substitute-3-(benzenesulfonyl) quinoxaline-2-amine	FAMILY
CN101602737A	A	297	304	alcohol	FAMILY
CN101602737A	A	339	379	2-chloro-3-(benzenesulfonyl) quinoxaline	FAMILY
CN101602737A	A	447	487	2-chloro-3-(benzenesulfonyl) quinoxaline	FAMILY
CN101602737A	A	506	511	amine	SYSTEMATIC
CN101602737A	T	0	27	Benzenesulfonyl quinoxaline	FAMILY
CN101606907A	A	206	217	fotemustine	TRIVIAL
CN101606907A	A	233	244	fotemustine	TRIVIAL
CN101606907A	A	25	36	fotemustine	TRIVIAL
CN101606907A	A	371	382	fotemustine	TRIVIAL
CN101606907A	A	457	468	fotemustine	TRIVIAL
CN101606907A	A	506	517	fotemustine	TRIVIAL
CN101606907A	A	749	760	fotemustine	TRIVIAL
CN101606907A	A	885	896	fotemustine	TRIVIAL
CN101606907A	T	0	11	Fotemustine	TRIVIAL
CN101606921B	A	116	124	acarbose	TRIVIAL
CN101606921B	A	265	273	acarbose	TRIVIAL
CN101606921B	A	27	35	acarbose	TRIVIAL
CN101606921B	T	0	8	Acarbose	TRIVIAL
CN101606929A	A	40	60	deoxypodophyllotoxin	SYSTEMATIC
CN101606929A	T	15	35	deoxypodophyllotoxin	SYSTEMATIC
CN101606947A	A	139	164	gemcitabine hydrochloride	SYSTEMATIC
CN101606947A	A	187	195	mannitol	TRIVIAL
CN101606947A	A	217	231	sodium acetate	SYSTEMATIC
CN101606947A	A	237	262	gemcitabine hydrochloride	SYSTEMATIC
CN101606947A	A	25	50	gemcitabine hydrochloride	SYSTEMATIC
CN101606947A	A	345	356	gemcitabine	TRIVIAL
CN101606947A	A	366	391	gemcitabine hydrochloride	SYSTEMATIC
CN101606947A	A	448	473	gemcitabine hydrochloride	SYSTEMATIC
CN101606947A	A	528	553	gemcitabine hydrochloride	SYSTEMATIC
CN101606947A	A	649	674	gemcitabine hydrochloride	SYSTEMATIC
CN101606947A	T	0	25	Gemcitabine hydrochloride	SYSTEMATIC
CN101612170B	A	177	189	dipyridamole	TRIVIAL
CN101612170B	A	75	87	dipyridamole	TRIVIAL
CN101612170B	T	48	60	dipyridamole	TRIVIAL
CN101618030B	A	116	126	triptolide	TRIVIAL
CN101618030B	A	128	148	polyvinylpyrrolidone	FAMILY
CN101618030B	A	243	253	triptolide	TRIVIAL
CN101618030B	A	27	37	triptolide	TRIVIAL
CN101618030B	A	386	396	triptolide	TRIVIAL
CN101618030B	T	0	10	Triptolide	TRIVIAL
CN101623259B	A	122	130	lecithin	TRIVIAL
CN101623259B	A	132	143	cholesterin	TRIVIAL
CN101623259B	A	145	166	natrium glycocholicum	TRIVIAL
CN101623259B	A	202	213	amoxicillin	TRIVIAL
CN101623259B	A	249	260	amoxicillin	TRIVIAL
CN101623259B	A	26	37	amoxicillin	TRIVIAL
CN101623259B	A	311	322	amoxicillin	TRIVIAL
CN101623259B	A	415	426	amoxicillin	TRIVIAL
CN101623259B	A	547	558	amoxicillin	TRIVIAL
CN101623259B	T	0	11	Amoxicillin	TRIVIAL
CN101623502B	A	27	52	ganodenic acid monomer Me	FAMILY
CN101623502B	A	299	324	ganodenic acid monomer Me	FAMILY
CN101623502B	A	353	360	ethanol	SYSTEMATIC
CN101623502B	A	366	373	ethanol	SYSTEMATIC
CN101623502B	A	459	484	ganodenic acid monomer Me	FAMILY
CN101623502B	A	590	614	anodenic acid monomer Me	SYSTEMATIC
CN101623502B	A	759	784	ganodenic acid monomer Me	FAMILY
CN101623502B	T	22	47	Ganodenic acid monomer Me	FAMILY
CN101628063B	A	210	220	pyrolusite	TRIVIAL
CN101628063B	A	510	517	borneol	TRIVIAL
CN101628903B	A	157	174	Andrographolidume	FAMILY
CN101628903B	A	187	229	andrographolidume sodium bisulfite hydrate	SYSTEMATIC
CN101628903B	A	264	306	andrographolidume sodium bisulfite hydrate	SYSTEMATIC
CN101628903B	A	310	326	C20H29O7SNa.nH2O	FORMULA
CN101632638B	A	116	123	silybin	TRIVIAL
CN101632638B	A	26	33	silybin	TRIVIAL
CN101632638B	A	417	424	silybin	TRIVIAL
CN101632638B	A	671	678	silybin	TRIVIAL
CN101632638B	T	0	7	Silybin	TRIVIAL
CN101632764B	A	1021	1029	red lead	SYSTEMATIC
CN101632764B	A	953	960	borneol	TRIVIAL
CN101632795B	A	293	304	L-carnitine	SYSTEMATIC
CN101632795B	A	711	722	L-carnitine	SYSTEMATIC
CN101633671B	A	1184	1192	propofol	TRIVIAL
CN101633671B	A	157	165	propofol	TRIVIAL
CN101633671B	A	178	207	2-halogenated carboxylic acid	FAMILY
CN101633671B	A	27	68	phosphoryl carboxylic acid propofol ester	FAMILY
CN101633671B	A	306	321	phosphoric acid	SYSTEMATIC
CN101633671B	A	325	344	thiophosphoric acid	SYSTEMATIC
CN101633671B	A	427	435	propofol	TRIVIAL
CN101633671B	A	450	495	2-halogenated carboxylic acid phosphate ester	FAMILY
CN101633671B	A	549	554	ester	FAMILY
CN101633671B	A	568	573	ester	FAMILY
CN101633671B	T	0	41	Phosphoryl carboxylic acid propofol ester	FAMILY
CN101642461B	A	104	114	iguratimod	TRIVIAL
CN101642461B	A	119	130	glucosamine	SYSTEMATIC
CN101642461B	A	163	173	iguratimod	TRIVIAL
CN101642461B	A	222	233	glucosamine	SYSTEMATIC
CN101642461B	A	357	367	iguratimod	TRIVIAL
CN101642461B	A	372	383	glucosamine	SYSTEMATIC
CN101642461B	A	439	449	iguratimod	TRIVIAL
CN101642461B	A	454	465	glucosamine	SYSTEMATIC
CN101642461B	A	47	57	iguratimod	TRIVIAL
CN101642461B	A	62	73	glucosamine	SYSTEMATIC
CN101642461B	A	689	699	iguratimod	TRIVIAL
CN101642461B	A	704	715	glucosamine	SYSTEMATIC
CN101642461B	T	20	30	iguratimod	TRIVIAL
CN101642461B	T	35	46	glucosamine	SYSTEMATIC
CN101642570B	A	1053	1068	carbon monoxide	SYSTEMATIC
CN101642570B	A	137	152	carbon monoxide	SYSTEMATIC
CN101642570B	A	304	319	carbon monoxide	SYSTEMATIC
CN101642570B	A	38	53	carbon monoxide	SYSTEMATIC
CN101642570B	A	392	407	carbon monoxide	SYSTEMATIC
CN101642570B	A	580	595	carbon monoxide	SYSTEMATIC
CN101642570B	A	686	701	carbon monoxide	SYSTEMATIC
CN101642570B	A	853	868	carbon monoxide	SYSTEMATIC
CN101642570B	A	941	956	carbon monoxide	SYSTEMATIC
CN101642570B	T	15	30	carbon monoxide	SYSTEMATIC
CN101647775B	A	108	128	micronomicin sulfate	SYSTEMATIC
CN101647775B	A	236	256	micronomicin sulfate	SYSTEMATIC
CN101647775B	A	258	273	sodium chloride	SYSTEMATIC
CN101647775B	A	27	47	micronomicin sulfate	SYSTEMATIC
CN101647775B	A	275	295	sodium metabisulfite	SYSTEMATIC
CN101647775B	A	325	345	micronomicin sulfate	SYSTEMATIC
CN101647775B	A	621	637	sodium hydroxide	SYSTEMATIC
CN101647775B	A	62	82	micronomicin sulfate	SYSTEMATIC
CN101647775B	T	0	20	Micronomicin sulfate	SYSTEMATIC
CN101647794B	A	144	154	mangiferin	TRIVIAL
CN101647794B	A	329	343	oxygen radical	SYSTEMATIC
CN101647794B	A	390	404	oxygen radical	SYSTEMATIC
CN101647794B	A	42	52	mangiferin	TRIVIAL
CN101647794B	A	595	609	oxygen radical	SYSTEMATIC
CN101647794B	A	663	675	mangiferin A	TRIVIAL
CN101647794B	A	694	706	mangiferin B	TRIVIAL
CN101647794B	T	112	122	mangiferin	TRIVIAL
CN101647794B	T	17	27	mangiferin	TRIVIAL
CN101647865B	A	310	317	borneol	TRIVIAL
CN101648867B	A	1194	1208	Pravastatin Na	FORMULA
CN101648867B	A	360	374	Pravastatin Na	FORMULA
CN101648867B	A	51	65	Pravastatin Na	FORMULA
CN101648867B	A	544	558	Pravastatin Na	FORMULA
CN101648867B	A	618	632	Pravastatin Na	FORMULA
CN101648867B	A	819	833	Pravastatin Na	FORMULA
CN101648867B	T	16	30	Pravastatin Na	FORMULA
CN101649004B	A	188	203	oligosaccharide	FAMILY
CN101649004B	A	238	246	carboxyl	SYSTEMATIC
CN101649004B	A	255	270	oligosaccharide	FAMILY
CN101649004B	A	309	322	chromium salt	SYSTEMATIC
CN101649004B	A	34	49	oligosaccharide	FAMILY
CN101649004B	A	358	371	chromium ions	FAMILY
CN101649004B	A	453	468	oligosaccharide	FAMILY
CN101649004B	A	648	655	glucose	TRIVIAL
CN101649004B	A	963	971	chromium	SYSTEMATIC
CN101649004B	T	7	22	oligosaccharide	FAMILY
CN101653436A	A	284	302	omega-3 fatty acid	FAMILY
CN101653436A	T	0	19	Omega-3 fatty acids	FAMILY
CN101654499B	A	134	140	iodine	SYSTEMATIC
CN101654499B	A	258	264	iodine	SYSTEMATIC
CN101654499B	A	680	686	iodine	SYSTEMATIC
CN101654499B	A	734	740	iodine	SYSTEMATIC
CN101654499B	T	109	115	iodine	SYSTEMATIC
CN101654529B	A	118	122	zinc	SYSTEMATIC
CN101654529B	A	124	130	silver	SYSTEMATIC
CN101654529B	A	132	139	bismuth	SYSTEMATIC
CN101654529B	A	344	348	zinc	SYSTEMATIC
CN101654529B	A	356	362	silver	SYSTEMATIC
CN101654529B	A	370	377	bismuth	SYSTEMATIC
CN101658489B	A	26	49	nalmefene hydrochloride	SYSTEMATIC
CN101658489B	A	276	299	nalmefene hydrochloride	SYSTEMATIC
CN101658489B	A	356	365	nalmefene	TRIVIAL
CN101658489B	A	392	415	nalmefene hydrochloride	SYSTEMATIC
CN101658489B	A	477	507	tertiary butyl hydroxy anisole	SYSTEMATIC
CN101658489B	A	509	542	2,6-di-tert-butyl-4-methyl-phenol	SYSTEMATIC
CN101658489B	A	93	116	nalmefene hydrochloride	SYSTEMATIC
CN101658489B	T	0	23	Nalmefene hydrochloride	SYSTEMATIC
CN101658495B	A	1015	1045	hydrobromic acid lappaconitine	SYSTEMATIC
CN101658495B	A	1152	1182	hydrobromic acid lappaconitine	SYSTEMATIC
CN101658495B	A	120	150	hydrobromic acid lappaconitine	SYSTEMATIC
CN101658495B	A	249	279	hydrobromic acid lappaconitine	SYSTEMATIC
CN101658495B	A	25	55	hydrobromic acid lappaconitine	SYSTEMATIC
CN101658495B	A	313	325	phospholipid	FAMILY
CN101658495B	A	533	563	hydrobromic acid lappaconitine	SYSTEMATIC
CN101658495B	T	0	30	Hydrobromic acid lappaconitine	SYSTEMATIC
CN101669908A	A	184	191	taxanes	FAMILY
CN101669908A	A	290	297	taxanes	FAMILY
CN101669908A	A	344	351	taxanes	FAMILY
CN101669908A	A	46	53	taxanes	FAMILY
CN101669908A	A	96	103	Taxanes	FAMILY
CN101669908A	T	20	27	taxanes	FAMILY
CN101669927B	A	123	136	anthraquinone	SYSTEMATIC
CN101669927B	A	137	144	ZSU-H85	TRIVIAL
CN101669927B	A	196	209	anthraquinone	SYSTEMATIC
CN101669927B	A	210	217	ZSU-H85	TRIVIAL
CN101669927B	A	371	384	anthraquinone	SYSTEMATIC
CN101669927B	A	385	392	ZSU-H85	TRIVIAL
CN101669927B	A	42	55	anthraquinone	SYSTEMATIC
CN101669927B	A	467	480	anthraquinone	SYSTEMATIC
CN101669927B	A	481	488	ZSU-H85	TRIVIAL
CN101669927B	A	56	63	ZSU-H85	TRIVIAL
CN101669927B	A	655	668	anthraquinone	SYSTEMATIC
CN101669927B	A	669	676	ZSU-H85	TRIVIAL
CN101669927B	T	15	28	anthraquinone	SYSTEMATIC
CN101669927B	T	29	36	ZSU-H85	TRIVIAL
CN101669931B	A	140	148	curcumin	TRIVIAL
CN101669931B	A	208	262	1 to C50 saturated or unsaturated fatty acids or acyls	MULTIPLE
CN101669931B	A	282	290	hydroxyl	SYSTEMATIC
CN101669931B	A	301	309	curcumin	TRIVIAL
CN101669931B	A	462	470	curcumin	TRIVIAL
CN101669931B	A	537	545	curcumin	TRIVIAL
CN101669931B	A	60	68	curcumin	TRIVIAL
CN101669931B	A	700	708	curcumin	TRIVIAL
CN101669931B	T	30	38	curcumin	TRIVIAL
CN101669941B	A	411	431	glucocorticosteroids	FAMILY
CN101669941B	A	506	525	carboxamidotriazole	SYSTEMATIC
CN101669941B	A	565	584	carboxamidotriazole	SYSTEMATIC
CN101669941B	A	812	831	carboxamidotriazole	SYSTEMATIC
CN101669943A	A	247	256	faropenem	TRIVIAL
CN101669943A	A	368	380	stearic acid	TRIVIAL
CN101669943A	A	382	395	cetyl alcohol	SYSTEMATIC
CN101669943A	A	397	414	octadecyl alcohol	SYSTEMATIC
CN101669943A	A	54	63	faropenem	TRIVIAL
CN101669943A	T	26	35	faropenem	TRIVIAL
CN101669961B	A	212	229	glycyrrhizic acid	TRIVIAL
CN101669961B	A	269	286	glycyrrhizic acid	TRIVIAL
CN101669961B	A	515	532	glycyrrhizic acid	TRIVIAL
CN101669989B	A	154	168	chlorthalidone	TRIVIAL
CN101669989B	A	286	300	chlorthalidone	TRIVIAL
CN101670094A	A	1081	1099	gentamycin sulfate	SYSTEMATIC
CN101670094A	A	1105	1114	maquindox	TRIVIAL
CN101670094A	A	1123	1140	colistin sulphate	SYSTEMATIC
CN101670094A	A	1330	1340	vitamin K3	TRIVIAL
CN101670094A	A	136	154	gentamycin sulfate	SYSTEMATIC
CN101670094A	A	35	53	gentamycin sulfate	SYSTEMATIC
CN101670094A	A	398	415	entamycin sulfate	SYSTEMATIC
CN101670094A	A	498	516	gentamycin sulfate	SYSTEMATIC
CN101670094A	A	531	540	maquindox	TRIVIAL
CN101670094A	A	555	572	colistin sulphate	SYSTEMATIC
CN101670094A	A	580	590	vitamin K3	TRIVIAL
CN101670094A	A	673	691	gentamycin sulfate	SYSTEMATIC
CN101670094A	A	697	706	maquindox	TRIVIAL
CN101670094A	A	715	732	colistin sulphate	SYSTEMATIC
CN101670094A	A	738	756	gentamycin sulfate	SYSTEMATIC
CN101670094A	A	765	782	colistin sulphate	SYSTEMATIC
CN101670094A	A	942	951	maquindox	TRIVIAL
CN101670094A	T	9	27	gentamycin sulfate	SYSTEMATIC
CN101679456A	A	0	19	Thiazolopyrimidines	FAMILY
CN101679456A	A	108	109	N	FORMULA
CN101679456A	A	234	235	H	FORMULA
CN101679456A	A	239	250	C1-C6 alkyl	FAMILY
CN101679456A	A	265	271	indole	SYSTEMATIC
CN101679456A	T	0	20	Thiazoliopyrimidines	FAMILY
CN101683316A	A	293	309	polyacrylic acid	FAMILY
CN101683364B	A	285	292	borneol	TRIVIAL
CN101683486A	A	319	330	chrysoidine	TRIVIAL
CN101683486A	A	346	352	gypsum	TRIVIAL
CN101683517A	A	233	241	glycerol	TRIVIAL
CN101683517A	A	253	264	propanediol	SYSTEMATIC
CN101683517A	A	266	298	nipagin methyl ester and alcohol	MULTIPLE
CN101684099A	A	27	41	propionic acid	FAMILY
CN101684099A	A	57	70	aromatic ring	FAMILY
CN101684099A	A	78	98	aromatic heterocycle	FAMILY
CN101684099A	T	0	14	Propionic acid	FAMILY
CN101684099A	T	41	54	aromatic ring	FAMILY
CN101684099A	T	59	79	aromatic heterocycle	FAMILY
CN101686981A	A	25	39	diazo bicyclic	FAMILY
CN101686981A	T	0	14	diazo bicyclic	FAMILY
CN101691372B	A	170	188	aildenafil citrate	TRIVIAL
CN101691372B	A	25	164	1-[3-(6,7-dihydro-1-methyl-7-oxo-3-propyl-1H-pyrazolo [4,3-d] pyrimidine-5-yl)-4-ethoxybenzenesulfonyl]-cis-3,5-dimethyl-piperazine citrate	SYSTEMATIC
CN101691372B	A	307	325	aildenafil citrate	TRIVIAL
CN101691372B	A	447	465	aildenafil citrate	TRIVIAL
CN101691372B	A	541	559	aildenafil citrate	TRIVIAL
CN101691372B	A	616	623	acetone	SYSTEMATIC
CN101691372B	T	0	18	Aildenafil citrate	TRIVIAL
CN101693030A	A	109	122	chlotenoxicam	TRIVIAL
CN101693030A	A	142	150	arginine	TRIVIAL
CN101693030A	A	267	274	alcohol	FAMILY
CN101693030A	A	308	321	chlotenoxicam	TRIVIAL
CN101693030A	A	329	337	arginine	TRIVIAL
CN101693030A	A	376	389	chlotenoxicam	TRIVIAL
CN101693034A	A	147	159	mangiferin A	TRIVIAL
CN101693034A	A	40	52	mangiferin A	TRIVIAL
CN101693034A	A	452	464	mangiferin A	TRIVIAL
CN101693034A	A	551	563	mangiferin A	TRIVIAL
CN101693034A	T	120	132	mangiferin A	TRIVIAL
CN101693034A	T	17	29	mangiferin A	TRIVIAL
CN101693711A	A	223	262	7-hydroxy-3,4-dihydro-2(1H)-carbostyril	SYSTEMATIC
CN101693711A	A	26	63	3-(1-piperazinyl)-1,2-benzisothiazole	FAMILY
CN101693711A	A	277	302	(+/-)-epoxy chloropropane	SYSTEMATIC
CN101693711A	A	304	327	(-)-epoxy chloropropane	SYSTEMATIC
CN101693711A	A	332	355	(+)-epoxy chloropropane	SYSTEMATIC
CN101693711A	A	469	506	3-(1-piperazinyl)-1,2-benzisothiazole	SYSTEMATIC
CN101693711A	A	665	671	silica	TRIVIAL
CN101693711A	T	0	37	3-(1-piperazinyl)-1,2-benzisothiazole	FAMILY
CN101695488B	A	148	171	articaine hydrochloride	SYSTEMATIC
CN101695488B	A	176	186	adrenaline	TRIVIAL
CN101695488B	A	35	44	articaine	TRIVIAL
CN101695488B	A	365	374	articaine	TRIVIAL
CN101695488B	T	9	18	articaine	TRIVIAL
CN101695513A	A	136	145	glycoside	FAMILY
CN101695513A	A	499	508	glycoside	FAMILY
CN101696228A	A	152	174	N-pyrazolyl glycosides	FAMILY
CN101696228A	A	269	286	sodium galactosyl	SYSTEMATIC
CN101696228A	A	95	112	sodium galactosyl	SYSTEMATIC
CN101696228A	T	0	22	N-pyrazolyl glycosides	FAMILY
CN101698103B	A	1049	1067	sodium cromoglyate	SYSTEMATIC
CN101698103B	A	1076	1094	ketotifen fumarate	TRIVIAL
CN101698103B	A	531	549	sodium cromoglyate	SYSTEMATIC
CN101698103B	A	557	575	ketotifen fumarate	TRIVIAL
CN101698103B	A	804	809	sugar	FAMILY
CN101700221A	A	115	139	lecithin calcium acetate	SYSTEMATIC
CN101700221A	A	217	232	calcium acetate	SYSTEMATIC
CN101700221A	A	237	245	lecithin	TRIVIAL
CN101700221A	A	363	370	calcium	SYSTEMATIC
CN101700221A	A	439	447	lecithin	TRIVIAL
CN101700221A	A	456	471	calcium acetate	SYSTEMATIC
CN101700221A	A	71	78	calcium	SYSTEMATIC
CN101700221A	A	813	820	calcium	SYSTEMATIC
CN101700221A	A	844	852	lecithin	TRIVIAL
CN101700221A	A	857	872	calcium acetate	SYSTEMATIC
CN101700221A	T	45	52	calcium	SYSTEMATIC
CN101700221A	T	89	113	lecithin-calcium acetate	SYSTEMATIC
CN101703462A	A	26	40	rubescensine B	TRIVIAL
CN101703462A	A	554	568	rubescensine B	TRIVIAL
CN101703462A	A	594	608	rubescensine B	TRIVIAL
CN101703462A	T	0	14	Rubescensine B	TRIVIAL
CN101703479A	A	246	257	resveratrol	TRIVIAL
CN101703479A	A	25	36	resveratrol	TRIVIAL
CN101703479A	A	521	532	resveratrol	TRIVIAL
CN101703479A	A	76	87	resveratrol	TRIVIAL
CN101703479A	T	0	11	Resveratrol	TRIVIAL
CN101703489B	A	1017	1026	Entecavir	TRIVIAL
CN101703489B	A	113	122	Entecavir	TRIVIAL
CN101703489B	A	207	216	Entecavir	TRIVIAL
CN101703489B	A	426	435	Entecavir	TRIVIAL
CN101703489B	A	497	505	povidone	TRIVIAL
CN101703489B	A	643	652	Entecavir	TRIVIAL
CN101703489B	A	750	759	Entecavir	TRIVIAL
CN101703489B	A	915	924	Entecavir	TRIVIAL
CN101703489B	A	995	1011	propylene glycol	SYSTEMATIC
CN101703489B	T	0	9	Entecavir	TRIVIAL
CN101703522A	A	1037	1044	calcium	SYSTEMATIC
CN101703522A	A	1096	1103	calcium	SYSTEMATIC
CN101703522A	A	1132	1139	calcium	SYSTEMATIC
CN101703522A	A	150	157	calcium	SYSTEMATIC
CN101703522A	A	173	190	calcium diacetate	SYSTEMATIC
CN101703522A	A	347	364	calcium diacetate	SYSTEMATIC
CN101703522A	A	457	474	calcium diacetate	SYSTEMATIC
CN101703522A	A	60	67	calcium	SYSTEMATIC
CN101703522A	A	639	646	calcium	SYSTEMATIC
CN101703522A	T	33	40	calcium	SYSTEMATIC
CN101703627A	A	219	232	meclofenoxate	TRIVIAL
CN101708154A	A	100	108	oridonin	TRIVIAL
CN101708154A	A	110	117	cholate	FAMILY
CN101708154A	A	122	133	phosphatide	FAMILY
CN101708154A	A	166	173	cholate	FAMILY
CN101708154A	A	182	193	phosphatide	FAMILY
CN101708154A	A	27	35	oridonin	TRIVIAL
CN101708154A	T	0	8	Oridonin	TRIVIAL
CN101708164A	A	101	105	PLGA	FAMILY
CN101708164A	A	106	109	PLA	FAMILY
CN101708164A	A	200	221	rivastigmine tartrate	TRIVIAL
CN101708164A	A	222	234	rivastigmine	TRIVIAL
CN101708164A	A	239	243	PLGA	FAMILY
CN101708164A	A	248	251	PLA	FAMILY
CN101708164A	A	62	83	rivastigmine tartrate	TRIVIAL
CN101708164A	A	84	96	rivastigmine	TRIVIAL
CN101708164A	T	0	12	Rivastigmine	TRIVIAL
CN101711763A	A	125	138	Prulifloxacin	TRIVIAL
CN101711763A	A	158	165	lactose	TRIVIAL
CN101711763A	A	229	247	magnesium stearate	SYSTEMATIC
CN101711763A	A	26	39	Prulifloxacin	TRIVIAL
CN101711763A	A	270	282	povidone K30	FAMILY
CN101711763A	A	309	322	Prulifloxacin	TRIVIAL
CN101711763A	A	519	531	povidone K30	FAMILY
CN101711763A	A	532	539	ethanol	SYSTEMATIC
CN101711763A	A	562	575	Prulifloxacin	TRIVIAL
CN101711763A	A	693	700	lactose	TRIVIAL
CN101711763A	A	709	716	lactose	TRIVIAL
CN101711763A	A	742	755	Prulifloxacin	TRIVIAL
CN101711763A	A	879	891	povidone K30	FAMILY
CN101711763A	A	980	998	magnesium stearate	SYSTEMATIC
CN101711763A	T	0	13	Prulifloxacin	TRIVIAL
CN101712618A	A	561	579	salvianolic acid A	TRIVIAL
CN101712618A	A	69	87	salvianolic acid A	TRIVIAL
CN101712618A	T	30	48	salvianolic acid A	TRIVIAL
CN101712655B	A	103	105	Ar	ABBREVIATION
CN101712655B	A	109	114	-COOH	FORMULA
CN101712655B	A	116	122	-CO-Ar	FAMILY
CN101712655B	A	124	131	-SO2-Ar	FAMILY
CN101712655B	A	176	184	alkylene	FAMILY
CN101712655B	A	194	200	carbon	SYSTEMATIC
CN101712655B	A	215	223	alkylene	FAMILY
CN101712655B	A	26	35	acetamide	SYSTEMATIC
CN101712655B	A	279	290	hydrocarbon	FAMILY
CN101712655B	A	303	314	hydrocarbon	FAMILY
CN101712655B	A	324	330	carbon	SYSTEMATIC
CN101712655B	A	342	344	Ar	FORMULA
CN101712655B	A	356	362	phenyl	SYSTEMATIC
CN101712655B	A	364	371	pyridyl	SYSTEMATIC
CN101712655B	A	373	381	naphthyl	SYSTEMATIC
CN101712655B	A	383	392	pyrimidyl	SYSTEMATIC
CN101712655B	A	397	405	quinolyl	SYSTEMATIC
CN101712655B	T	0	9	Acetamide	SYSTEMATIC
CN101716145A	A	244	249	amino	SYSTEMATIC
CN101716145A	A	296	304	carboxyl	SYSTEMATIC
CN101716147A	A	1151	1162	alprostadil	TRIVIAL
CN101716147A	A	26	37	alprostadil	TRIVIAL
CN101716147A	A	289	299	oleic acid	TRIVIAL
CN101716147A	A	301	314	sodium oleate	SYSTEMATIC
CN101716147A	A	319	330	cholesterol	TRIVIAL
CN101716147A	A	380	389	vitamin E	TRIVIAL
CN101716147A	A	391	404	coenzymes Q10	TRIVIAL
CN101716147A	A	406	419	propylgallate	SYSTEMATIC
CN101716147A	A	421	439	ascorbyl palmitate	TRIVIAL
CN101716147A	A	444	453	vitamin C	TRIVIAL
CN101716147A	A	496	507	alprostadil	TRIVIAL
CN101716147A	A	571	582	alprostadil	TRIVIAL
CN101716147A	A	722	735	phospholipids	FAMILY
CN101716147A	A	92	103	alprostadil	TRIVIAL
CN101716147A	A	946	957	alprostadil	TRIVIAL
CN101716147A	T	0	11	Alprostadil	TRIVIAL
CN101716165A	A	188	202	oxyresveratrol	TRIVIAL
CN101716165A	A	302	316	oxyresveratrol	TRIVIAL
CN101716165A	A	36	50	oxyresveratrol	TRIVIAL
CN101716165A	A	487	501	oxyresveratrol	TRIVIAL
CN101716165A	T	7	21	oxyresveratrol	TRIVIAL
CN101716170A	A	133	144	procyanidin	FAMILY
CN101716170A	A	43	54	procyanidin	FAMILY
CN101716170A	T	15	26	procyanidin	FAMILY
CN101716173A	A	219	227	anemonin	TRIVIAL
CN101716173A	A	27	35	anemonin	TRIVIAL
